"r11","r12","r13","r21","r22","r23","r31","r32","r33"
0.873761288111,0.104377782566,-0.475022620414,-0.00849110241109,0.979824296757,0.199680366246,0.486280898842,-0.170439508304,0.857018822098
0.923959962864,0.0322626719247,0.381126103835,-0.112702223554,0.975162279607,0.190674427331,-0.36550813374,-0.219129296153,0.904646978516
0.936984737333,0.308257611831,-0.164428850123,-0.262232204075,0.931515372172,0.252018615491,0.230854658066,-0.193019056458,0.953650759289
0.921281336455,0.304114662626,0.242394247201,-0.377660275302,0.84836471676,0.371012161277,-0.092808488614,-0.433349257911,0.896434607269
0.923892728114,-0.168697202524,0.34345812088,0.0832035710595,0.964663968094,0.250001188844,-0.373496174948,-0.202397338226,0.905282234874
0.951034138374,0.302876130428,0.0616450911682,-0.244708046421,0.859659113465,-0.448446407783,-0.188817477117,0.411402793201,0.891681390454
0.803598177209,0.0449124977437,-0.593475220319,-0.236745814514,0.938987577894,-0.249507009665,0.546059876658,0.341006152596,0.765201551878
0.914153450164,-0.403733533608,-0.0363689894503,0.402975428943,0.895358370967,0.189589533484,-0.0439803731407,-0.187969735274,0.981189637837
0.960166475502,-0.190506658862,0.204420038771,0.276752414377,0.547339308951,-0.789827691344,0.0385803117982,0.814939809929,0.578260032974
0.991122139793,-0.125407703573,-0.0441566744382,0.126856110043,0.991415162304,0.0316781201809,0.0398049162495,-0.0369984302099,0.99852225053
0.829804230937,-0.167083298947,-0.532454795765,0.0565850342828,0.974400842734,-0.217580172751,0.555178414759,0.150419975045,0.818016356128
0.980879919364,-0.0892496418311,0.172942433258,0.13070043329,0.960518422797,-0.245604878219,-0.144194245814,0.263512544104,0.953818199959
0.850294507006,0.217538623863,-0.479245447014,0.0623670988181,0.862518491669,0.502167498464,0.522598886662,-0.456879413693,0.719827482806
0.984790818996,-0.0565979411504,0.164267208777,0.11620631662,0.917422983071,-0.380566895711,-0.129163209929,0.393867672183,0.910046769133
0.906652395654,-0.408264862922,0.106307267665,0.40576677357,0.774914313957,-0.484624732645,0.115476226651,0.482522131853,0.868238235365
0.996533124335,-0.0299223257986,0.0776298043444,0.0622106018959,0.887550085019,-0.456491716896,-0.0552410455685,0.459738513725,0.886334545125
0.750737976902,-0.235247192568,-0.61729348646,-0.0634753233961,0.904431164852,-0.42187101271,0.65754343838,0.355897494279,0.664058431322
0.951002541087,-0.292468443199,0.100281486721,0.256062818967,0.926810189162,0.274690200059,-0.173280118851,-0.235552718088,0.956289139022
0.920592540191,-0.340908083565,0.190502108924,0.37018405612,0.917152654781,-0.147630526732,-0.124391074997,0.206428404995,0.970522629346
0.62103897962,0.677398795728,0.39426064645,-0.772745832196,0.445082446497,0.452510214961,0.13105138159,-0.58568975351,0.799870644552
0.99066129855,-0.113125921104,0.0761099042841,0.125444148907,0.974946182608,-0.183694601234,-0.053422439674,0.191526674361,0.980032436171
0.936677551116,-0.341884437606,-0.0758300504954,0.327875667423,0.932242078751,-0.153043305366,0.12301508829,0.118489400068,0.985305815534
0.520748750214,-0.349276345679,0.778990868688,0.0171446980552,0.916571790327,0.399502456194,-0.853537813151,-0.194684841539,0.483291851779
0.934736130736,-0.0786804483347,-0.346522370052,0.212431060157,0.905463409623,0.367435788287,0.284853314142,-0.417067621475,0.863083535088
0.819347325874,-0.551933270642,-0.155047168118,0.333722201813,0.679080559806,-0.653818847472,0.466153892615,0.483962041953,0.740595227063
0.985626607952,-0.0270430949039,-0.166759889406,0.00252789387015,0.989354937352,-0.14550057625,0.168919505829,0.142987688122,0.975202913037
0.945148931126,-0.324475120271,-0.037541900816,0.302348271195,0.82556917875,0.476467264356,-0.123608336682,-0.461683254432,0.878390318526
0.8604564252,-0.475499406777,0.183071173284,0.448639193265,0.877364189144,0.17016155228,-0.24153180867,-0.0642836974891,0.968261324043
0.983471259053,0.0828769730151,-0.16098350835,-0.147457795125,0.882556823392,-0.446485892432,0.105073694489,0.462844315973,0.880190125994
0.983168183503,-0.0376822719776,0.178774632784,0.0975446192383,0.935631795348,-0.339231765601,-0.154484206979,0.350960382256,0.923559115531
0.925489630827,-0.12983785043,-0.355824501444,-0.00608626257669,0.934194840987,-0.356711306915,0.378724042859,0.332298257095,0.863797411256
0.950987027877,-0.166912073445,0.260315256081,0.0230908593296,0.877795108491,0.478479424558,-0.308367451307,-0.449016822901,0.838625904517
0.779861471515,0.503082115944,-0.372457339656,-0.564023599198,0.822822572054,-0.0695729434897,0.271465402573,0.264331987348,0.925437807565
0.994586470733,0.0339639467004,-0.0982049008888,-0.0948690883977,0.682401070965,-0.724795581121,0.0423982110547,0.730188488453,0.681929001458
0.969031435294,0.190563237902,-0.1570469031,-0.16395722739,0.972079636374,0.167866637939,0.184651306521,-0.136919074297,0.973219945384
0.772337620586,0.22712275786,-0.593219902472,-0.258978077176,0.96533896984,0.0324195751181,0.58002151285,0.128592092178,0.804387418139
0.986629540111,-0.0680198514689,0.148106213196,0.0307992074675,0.970185599131,0.240398236389,-0.160042367518,-0.232622447424,0.959308729009
0.887311400492,0.0819373492135,-0.453833393837,0.107498075804,0.920233038648,0.376318107827,0.448466991267,-0.382697563859,0.807725158925
0.850246939498,-0.0310205519422,0.525469187709,0.178399797814,0.956163440109,-0.232217544423,-0.495230909792,0.291185853288,0.818509098808
0.896724353747,-0.109304564964,-0.428879873013,0.255738137539,0.918845970728,0.300533004984,0.361224913877,-0.379176204626,0.851904905162
0.836526622685,0.433452195424,0.335175183779,-0.206032182064,0.815657707331,-0.540604517578,-0.507714436956,0.38317319681,0.771624488824
0.836966422256,-0.546384623556,-0.0308391173438,0.33791207929,0.56030550547,-0.756222961308,0.43046792527,0.622512316088,0.653586858521
0.948633249313,0.305703146292,0.0814895370354,-0.30727123224,0.951595170829,0.00714287702892,-0.0753614499347,-0.0318153611049,0.996648601394
0.93054394611,-0.212042119846,0.298539953388,0.182138062143,0.975295712548,0.124995997549,-0.317669152857,-0.0619387802248,0.946176461781
0.891950114874,0.395545987416,-0.219016813088,-0.420642731665,0.903585878166,-0.0811926910271,0.165785056244,0.164547660627,0.972337072475
0.897942097023,-0.290073890421,0.330994151746,0.121727857427,0.886415441181,0.446598247155,-0.422944818056,-0.360728157664,0.831259813264
0.89373110393,0.437979164203,0.0970513554365,-0.228846176967,0.631196910795,-0.74109371006,-0.385842119468,0.640128667946,0.664350169202
0.97941764674,0.112740343724,0.167423678589,-0.145253986494,0.969624771104,0.196797059603,-0.140151177886,-0.21706546975,0.9660435959
0.905674943963,-0.411638035389,0.101523513034,0.415056491484,0.811982819406,-0.41038032344,0.0864928017537,0.413809169558,0.906245533194
0.972078931516,-0.234414454127,-0.0106025750756,0.210633913164,0.891595858761,-0.400861795717,0.103421011053,0.387436044189,0.916077183504
0.971256900143,0.128448491566,-0.200402143049,-0.0595048827454,0.946196244905,0.318075203462,0.230476035313,-0.297007830103,0.926642944183
0.933853768405,-0.109413759727,-0.340508103308,0.0676567402541,0.988909938712,-0.132210811267,0.351197529511,0.100427896025,0.930899851201
0.925168531985,-0.264219703572,-0.272490615747,0.311690019684,0.938556772205,0.148190812727,0.216592980161,-0.22203408205,0.950677835733
0.815404008594,0.220805835608,-0.535127167812,-0.160516438317,0.974391212524,0.157468212624,0.556193110169,-0.0425035047763,0.829965466922
0.921677120326,0.064055699056,0.382633183722,-0.0562122753332,0.997916864339,-0.031656152169,-0.383863863848,0.00766806929675,0.923357858441
0.877356121258,-0.337211614034,0.341371592041,0.473166183254,0.48975470272,-0.732293721254,0.079749605114,0.804007872178,0.589246418707
0.913765318201,0.400834621577,0.0660647364159,-0.371356223811,0.890109156498,-0.264197359099,-0.164704275262,0.216880832863,0.962203308063
0.999648112875,0.0195066301532,0.0179761454596,-0.0180252311623,0.996697489132,-0.0791783189986,-0.0194612812287,0.0788264329903,0.996698375636
0.971811261877,-0.199767785925,-0.125202647717,0.229148443524,0.925242487074,0.302352990632,0.0554424216552,-0.322520033208,0.944937546116
0.977488919806,-0.162936420375,0.134041540474,0.140402454649,0.976553209456,0.16319001143,-0.157488292854,-0.140696666688,0.977446615216
0.975942580056,-0.169034275905,-0.137708002685,0.214291605869,0.860096278342,0.462940060522,0.0401894026895,-0.481312586113,0.875627207412
0.920214308694,-0.391383075985,0.00499138339251,0.3890519972,0.913185664678,-0.121369210676,0.0429437952432,0.113627591976,0.992594882513
0.976538918674,-0.05740544882,0.207548439553,0.0928541857229,0.981859364172,-0.165318750243,-0.194293181839,0.180711934951,0.964154217984
0.936458894466,-0.332412620464,-0.11201155624,0.213190398904,0.792930464674,-0.570798679051,0.278558059999,0.51064971159,0.813413965495
0.838094711055,0.270024872298,0.474008252716,-0.517421495363,0.668761047178,0.533885435196,-0.172835908997,-0.692708618482,0.700201769808
0.937252333455,0.316886750114,-0.145398937531,-0.313312741551,0.9484627863,0.0474707171331,0.152948322693,0.00106329933248,0.988233616095
0.946530937746,0.19360481327,-0.258062705885,-0.302250273206,0.811861275792,-0.499525816367,0.112800515233,0.550816162752,0.826968922399
0.826759391937,-0.317843288598,-0.464160049699,0.133073046787,0.912172075298,-0.387599882954,0.546589857262,0.258684651536,0.79644320513
0.994277081683,-0.0481770346413,-0.0953522845739,-0.00135750618441,0.886774301511,-0.462200708952,0.106823415117,0.459685013365,0.881633963996
0.82326051421,0.253030762519,-0.508151118233,-0.368410633104,0.919188644107,-0.139161208536,0.431874670661,0.301774203278,0.849950939218
0.903001565057,-0.0990738265124,-0.418058070614,0.067611270979,0.993693681266,-0.0894515726482,0.424283972761,0.0525094726009,0.904005456701
0.690019449998,-0.211357259748,-0.692243647407,0.576166164665,0.739262744666,0.348601699715,0.438070438765,-0.639389320446,0.631882574202
0.930132269705,-0.359952096285,0.0727217246291,0.341810547214,0.921004811094,0.186857399519,-0.134236770918,-0.148945044636,0.979691718354
0.75352919637,0.00619390240841,-0.657385264355,0.407266433705,0.780565897106,0.474184491789,0.516069571082,-0.625042811212,0.585656624615
0.993252810332,-0.094579266391,0.0671089944529,0.100850725855,0.99014143916,-0.0972062835052,-0.0572536973657,0.103318405075,0.992999154738
0.961808377542,0.0579594190739,-0.267517009984,0.170754438689,0.636799991062,0.751883430494,0.21393355641,-0.768847499263,0.602582738152
0.701653428603,-0.231902705662,0.673723683149,0.141121257977,0.972051450364,0.187618678154,-0.698403362447,-0.0365665551016,0.714769634478
0.957105279169,0.288602010464,-0.0256586075823,-0.280020930589,0.944109410561,0.173912907293,0.0744161475708,-0.159268014513,0.9844267045
0.955019396036,-0.255964247825,-0.149733954164,0.268525285031,0.960695735459,0.070412180549,0.125825770387,-0.107452350862,0.986215933658
0.994458190972,-0.0871970591589,0.0587331191294,0.104813332567,0.778777689415,-0.618481588882,0.00818973288674,0.621210095977,0.783601266545
0.993163807077,0.093098923014,-0.0704147913802,-0.0934313726266,0.995624687474,-0.00143537467428,0.0699730728252,0.00800451278796,0.9975167652
0.837061265284,-0.545261674526,-0.0449237626828,0.51019034253,0.80759246371,-0.295804372767,0.197570879811,0.224686712674,0.954191610002
0.981985682652,0.17607855114,-0.0685599219344,-0.082242077764,0.724944974208,0.683879393618,0.170118663621,-0.665921262762,0.726366651278
0.924891748892,0.063642523875,-0.374866485546,0.235386366377,0.678427502794,0.695937771626,0.298610969916,-0.731905562629,0.612491417114
0.868851844319,0.489181309474,-0.0761453812409,-0.405983171646,0.615999896375,-0.675071693975,-0.283326908294,0.617451029741,0.733812025596
0.990428011263,-0.0961914489571,-0.0989927252548,0.0652313705074,0.958227682935,-0.278468267418,0.12164383588,0.26934534116,0.955330238393
0.993083169352,0.0514082510769,0.105560458842,0.0580731081007,0.566321668802,-0.822135804816,-0.102045739084,0.822579454622,0.559419080804
0.998480247203,-0.0302215659732,0.0460852785098,0.0348476362412,0.994057422906,-0.103128474315,-0.0426947091991,0.104577707549,0.993599851495
0.983508736022,-0.177342742908,0.0354981366596,0.180464007611,0.949272561195,-0.257515720916,0.0119711371846,0.259675097188,0.965621838907
0.987083142401,-0.11917427101,0.107071766195,0.115685025313,0.992549166599,0.0382508405507,-0.110832508341,-0.0253701599077,0.993515228913
0.973547493527,0.22848098013,0.00131132243529,-0.194584184456,0.826079233618,0.528895164418,0.11975922932,-0.515159724265,0.848686152525
0.920413951232,0.373284425128,0.116176143571,-0.390634187076,0.866284080803,0.311378906213,0.015591352258,-0.331979862799,0.943157611659
0.822346577677,-0.145710384797,0.550013263427,0.335220202578,0.905148304148,-0.261407657275,-0.459753762319,0.399343249925,0.793190674915
0.862505676522,-0.294630962305,0.411432320096,0.207658189526,0.947491156836,0.243184259441,-0.461478097304,-0.124310513505,0.878399033436
0.87540191254,0.0948756801898,0.473993772986,0.0879026263582,0.932958316884,-0.349087248746,-0.475336322828,0.347256942719,0.808373673454
0.781916348723,0.0959081715111,0.615961399957,-0.288763878119,0.931416344992,0.221537840955,-0.552469226557,-0.351091462327,0.755984483166
0.976494785311,0.212819688429,0.0341425610855,-0.176134119537,0.879192600217,-0.442715646504,-0.124236493011,0.426295850251,0.896011797837
0.951165020395,0.262856461698,-0.161838142974,-0.224653498224,0.949031854987,0.221064117295,0.211697684715,-0.173910950671,0.961737527355
0.845900977776,-0.40884404027,-0.342488082324,0.382929514366,0.91255269399,-0.143570775996,0.371236478307,-0.00970213524483,0.928487665909
0.94770521292,-0.0485317529543,0.315435410758,-0.0475025821522,0.95591029401,0.289791329225,-0.315592037437,-0.289620749879,0.903615785135
0.949229252725,-0.311870040816,-0.0412420103002,0.235300111875,0.616851528241,0.751084582094,-0.208800582192,-0.722655706231,0.658916570688
0.926628219148,0.265816541334,0.265897931231,-0.317837201152,0.931608867509,0.17630777505,-0.200847347613,-0.247884013871,0.947741451359
0.940339353606,-0.203147317887,0.272934181249,0.231414973104,0.969931579911,-0.0753647166368,-0.249417341583,0.13402946514,0.959076166002
0.94740869037,0.104620165424,0.302442381947,-0.0490917443405,0.98138022635,-0.185695589517,-0.316238476547,0.16108219118,0.934904141415
0.924852950469,0.310865068179,0.219111682471,-0.347392942844,0.924989791859,0.153987104066,-0.154806857958,-0.218533279715,0.963471869017
0.905214177714,0.365007227664,-0.217616672659,-0.159767244565,0.766839537958,0.621636188287,0.393778770416,-0.527945874855,0.752470220802
0.885003864735,-0.463036544408,-0.0486345345188,0.370008734133,0.76288688384,-0.530185947692,0.282598117599,0.451221410183,0.846485406207
0.942449617765,-0.333892284262,-0.0174545262203,0.328006491663,0.933432569717,-0.145311318273,0.0648109512504,0.131223398454,0.989232005293
0.878404382115,-0.477910666153,0.00267145233988,0.465469525434,0.856778208524,0.221966714377,-0.108369102482,-0.193733054939,0.975050583842
0.946551154215,-0.220515704754,0.23540122432,0.167267176822,0.959583458627,0.226321182146,-0.275794495979,-0.174849677971,0.945179869708
0.839706483001,0.50190344306,-0.207330548282,-0.393844048319,0.825727148926,0.403808792785,0.373871485955,-0.257424958719,0.891040124023
0.937988914039,-0.021936594447,-0.345970494353,0.302188279973,0.540796589061,0.784997638664,0.169879488421,-0.840867311224,0.513890187034
0.95060002399,0.113994939913,0.288729541377,-0.125569482409,0.991844767636,0.021823427802,-0.283887124535,-0.0570009700591,0.957161945511
0.965643455805,-0.0190254880374,-0.259173198974,-0.0710504019934,0.93998836824,-0.333726996136,0.249969111368,0.340675649817,0.90634184775
0.937142596388,0.00457515625044,-0.348916640445,-0.112142348024,0.950819761704,-0.288731492105,0.330435845232,0.309710911495,0.891566768945
0.986304726756,-0.153451662844,-0.0604613359851,0.164801175106,0.93157836085,0.324040630601,0.00659989867693,-0.329566904842,0.944109155008
0.765142876928,-0.501818146533,0.40340417164,0.405344469895,0.862225120457,0.303749407206,-0.50025217502,-0.0688940451878,0.863134619816
0.881897982943,0.435874528315,0.179636697941,-0.448712714698,0.892941317229,0.0362312524539,-0.144612749608,-0.112557538851,0.983065589418
0.955435855798,0.131914896838,-0.264084807303,-0.277356999046,0.707445430862,-0.650072347846,0.101071363583,0.694348199641,0.712506250582
0.907865945373,0.404994110672,-0.108439824569,-0.411376048725,0.910405746132,-0.0439445553585,0.0809269532809,0.0845053118502,0.99313125039
0.893303929767,0.0465192431551,-0.447039203068,0.00313852121736,0.993959370421,0.109703781323,0.449442141714,-0.0994018609897,0.887761809994
0.936876128609,-0.161386488157,-0.310189492218,0.277870361923,0.882132730025,0.380302390977,0.212252636278,-0.442488698227,0.871293618899
0.988367249655,-0.143322508447,0.0508806287562,0.143831380017,0.989581087186,-0.00646575646625,-0.0494238194855,0.0137087729856,0.998683811629
0.86753629389,-0.445535229446,0.221086268472,0.496586826404,0.750891108491,-0.435389557789,0.0279696733229,0.487504771784,0.872672215017
0.795423299424,0.382733045864,0.469911896357,-0.365033275657,0.921496678095,-0.132644562357,-0.483789708858,-0.0660249033566,0.872690225532
0.997677875801,0.0437266350234,0.0522191298883,-0.0240765837234,0.943618436163,-0.33015839388,-0.0637116492721,0.328134466832,0.942480024947
0.983525057333,0.128613396745,0.127031711693,-0.168950786648,0.903931542293,0.392891077194,-0.0642969150821,-0.407880326843,0.910768656513
0.929015960861,0.361182710204,0.0804760480806,-0.31836148645,0.890995066093,-0.323687744815,-0.188614178711,0.275090606978,0.942735301949
0.900840746201,0.433243139108,0.0280416190739,-0.431319126346,0.900462213029,-0.0559608269657,-0.0494950627099,0.0383169064815,0.998039104166
0.941314283522,0.0490095081014,-0.33395431986,0.0817138898316,0.926881785476,0.36635091915,0.327490854599,-0.372140059479,0.868482306259
0.964251381818,0.0258136667185,0.263728889721,0.0460270687039,0.963800513763,-0.262621550174,-0.260961264576,0.265371860377,0.928157849781
0.97838468379,0.147623148287,-0.144813040211,-0.111402359302,0.966236082631,0.232330254086,0.174220908238,-0.211175847841,0.961796151178
0.914720867576,0.352601174076,0.197378181321,-0.341848895063,0.935691865001,-0.0872929935087,-0.215464770591,0.0123752095613,0.976433196293
0.987156753614,0.0344126614227,0.156004206763,-0.117102998433,0.820111739326,0.560092512696,-0.108666607346,-0.571167666937,0.81360866803
0.862612843942,0.477450595657,-0.167152655297,-0.503979591735,0.782626910702,-0.365376093579,-0.0436308672876,0.399419638165,0.915729381459
0.982663910972,0.0840750608118,-0.165236261825,-0.110237462437,0.981562667994,-0.156148745356,0.149061530745,0.171656963011,0.973814431553
0.823697511201,-0.328418681374,-0.462237579354,0.337594054311,0.939004865541,-0.0655752772307,0.455579482128,-0.102034465818,0.884328164908
0.914890521696,0.0633310940048,0.398703531266,-0.0212646796243,0.993807295577,-0.109063617485,-0.403141596355,0.091302967041,0.910571590539
0.699703700187,-0.192642225884,-0.687970715039,0.13185209676,0.981238767716,-0.140660958731,0.702160776835,0.00771061200875,0.711976677945
0.954502924754,0.167229939997,0.246897375045,-0.045130504078,0.899428394216,-0.43473187286,-0.294766694586,0.403810241138,0.866054204375
0.818622420726,0.573244941699,0.0353209442205,-0.551252846413,0.766980625436,0.328422014377,0.161175778595,-0.288324395468,0.943870442048
0.980770473725,0.194268577471,0.0186814795259,-0.133894349498,0.739417736608,-0.659798237314,-0.141991482288,0.644609285224,0.751210548622
0.916951748659,0.192807694773,0.349320316426,-0.345986821821,0.820281563534,0.45544623794,-0.198727476102,-0.538482450376,0.818867535612
0.989630316699,-0.124459648984,-0.0717051744688,0.130040880577,0.988334092225,0.0792785691391,0.0610016856294,-0.0877810795144,0.994270223043
0.926688240934,0.317117703137,0.201705891017,0.193951693804,0.0561877534059,-0.979400672267,-0.321918692506,0.946720285366,-0.00943698529307
0.954336354896,-0.292195537552,0.0621601927152,0.277728753512,0.944459523107,0.175678537919,-0.110040270791,-0.15039274267,0.982483161055
0.859503824317,0.453528447404,0.235722555943,-0.4662086852,0.884672071289,-0.00218817877749,-0.209529563139,-0.10801515485,0.971817929704
0.951926204195,0.302374500317,-0.0490526586905,-0.304813985525,0.950897967779,-0.0536795035555,0.0304127603981,0.0660508624587,0.997352669608
0.942486304843,-0.180554338,0.281282235863,0.232073157148,0.959122579235,-0.161944211795,-0.2405444136,0.217908258292,0.945861710851
0.906487686807,0.303974849833,0.293051811693,-0.42016593024,0.717988202193,0.5549356112,-0.0417212743458,-0.626172685592,0.77856734011
0.973538757902,0.22667372249,-0.0290053511443,-0.22545791022,0.973432390059,0.0399764018209,0.0372963481014,-0.0323790907199,0.998779543694
0.991354091222,-0.109985565508,0.0715558606791,0.126432548452,0.946560944705,-0.296710614321,-0.0350980983754,0.303192271239,0.952282820464
0.895132853425,0.395587097545,0.205543238702,-0.375910175536,0.917633551128,-0.128996921567,-0.239642889835,0.0382035875443,0.970109154297
0.911197649879,0.210979385049,0.353845364446,-0.0299507326636,0.890564525394,-0.453869782781,-0.410879296714,0.402967151506,0.817799289764
0.968994427481,-0.179757401781,-0.169520134542,0.1167444993,0.937761453606,-0.327069072236,0.217762534411,0.29713756517,0.929671310718
0.987321213867,-0.00123528173418,0.158730257755,0.0148992050728,0.996276238884,-0.0849215492287,-0.158034282155,0.0862098017295,0.983663070238
0.914189563755,0.397771775362,0.077685624456,-0.377895652716,0.905869667717,-0.191298250824,-0.146466095666,0.145525804707,0.978452821032
0.95996311481,0.151476953567,0.23563860198,-0.258597475417,0.802595124743,0.537557821491,-0.107694771985,-0.576971228292,0.809633273656
0.375838132063,0.201605291585,0.904489361404,0.22917742396,0.925507401303,-0.301519084772,-0.897899441382,0.320610911447,0.301637591534
0.872944233592,-0.0975233058701,-0.4779723526,0.0963701834151,0.994979142155,-0.0270054517632,0.478206182296,-0.0224880298952,0.877959643563
0.835389622031,0.438394030438,0.331564252415,-0.490491231366,0.866816437595,0.0897085027615,-0.248077672023,-0.237570910659,0.939157883986
0.944941904575,-0.326193246596,0.0261297312159,0.32033043696,0.938361356526,0.129870611516,-0.0668820464373,-0.114350034776,0.991186592631
0.940564841396,0.193619554515,-0.279014779609,-0.0226632860755,0.855516716164,0.517278961325,0.338857130064,-0.480211012446,0.809056999803
0.936218078919,0.181379658219,0.300993568519,-0.270353479451,0.9189389283,0.287158914547,-0.224509921505,-0.350218025864,0.909363859798
0.588258748765,-0.0120545788212,0.808582915743,-0.187112056932,0.970725984933,0.150599270672,-0.786727858063,-0.239886951096,0.568782496251
0.667248479886,0.579654324572,0.467739596458,-0.550004757592,0.806912319103,-0.215377055199,-0.502269083973,-0.113548990682,0.857223654596
0.968638320993,-0.153144518617,0.195669516075,0.246684693666,0.687067187417,-0.683436421246,-0.0297735623363,0.710271382214,0.703298015491
0.956962545083,-0.139978584149,-0.254221720722,0.257709055727,0.812690176823,0.522609528321,0.133449353329,-0.5656329839,0.81378780872
0.975813248003,0.0189815707621,0.217780175852,-0.031556155596,0.998020043466,0.0544077373584,-0.216316236253,-0.0599640960231,0.974480165586
0.999549094794,-0.0292002628869,-0.00699655234293,0.0299283893289,0.950003855518,0.310800524475,-0.00242870531894,-0.310869778443,0.950449410669
0.762615238717,0.598113801542,0.246328800754,-0.64330129758,0.741131029667,0.192063107849,-0.0676863221678,-0.304933889997,0.949965201743
0.827818269427,0.166703551458,0.535655522453,-0.0536103018317,0.973966610225,-0.220261157955,-0.558428910731,0.153619556363,0.815204381466
0.90942524869,0.0445704744469,-0.413472114965,-0.0222306250245,0.998028862177,0.0586872181441,0.415272821597,-0.0441798944098,0.908623475689
0.844808374662,0.187078108252,0.501298904362,-0.27615233088,0.954910435227,0.109022707933,-0.458299792986,-0.230538157597,0.858378388382
0.779327232907,0.457412310457,-0.428279163971,-0.168076972341,0.811024089114,0.560348158064,0.603654864486,-0.364710714291,0.708933635443
0.975663977557,0.155962955195,0.154127737621,-0.211523861938,0.484256770707,0.848971752095,0.0577707428375,-0.860912850776,0.505461773669
0.885087707995,0.271628055697,0.377939080427,-0.249344775348,0.962401640776,-0.10775093892,-0.392997369155,0.0011318964585,0.919538898931
0.927763768873,-0.338398449065,-0.157292335598,0.157844016941,0.737806504766,-0.65629781947,0.338141472587,0.58406168441,0.737924314087
0.892544896099,0.359445317217,-0.272328243812,-0.389873187975,0.918542409089,-0.0654120784227,0.226632975856,0.16455669733,0.959978430809
0.969807522225,0.0976888197084,0.223450809662,-0.135527744828,0.977637238987,0.160803169519,-0.202745160772,-0.186231907711,0.961359493807
0.941583575393,-0.169686209175,-0.290907134608,0.161482495474,0.985495812659,-0.0521671054116,0.29553980139,0.00214327958372,0.955328023324
0.970952159304,-0.175129068707,0.16303899422,0.0691024215664,0.857595361184,0.509661703298,-0.22907806459,-0.483590742022,0.844785910486
0.964347176363,0.255875482076,0.0675445120929,-0.227621724855,0.671787542873,0.704904140727,0.134992125013,-0.695146916064,0.706079238664
0.939913485703,-0.00320656666458,0.34139765278,-0.1472559485,0.898354759891,0.413853127344,-0.308023254032,-0.439258970667,0.843903567752
0.97464861989,-0.2095026448,-0.0785411329684,0.213538678634,0.975803127129,0.0470052104762,0.0667929672447,-0.0625851332708,0.995802089082
0.938141402784,-0.042005820413,-0.343694951132,-0.0373891084737,0.974520405205,-0.221160652934,0.344227777713,0.220330412993,0.912667379805
0.920126843428,0.147875504205,0.362628497584,0.0850813753174,0.82836965488,-0.553683008993,-0.382266597518,0.540311530628,0.749623704463
0.886128777045,0.187097699265,-0.423993209169,-0.0287423308994,0.935310386256,0.352658985107,0.462546936977,-0.30031472207,0.834183072713
0.958231319962,-0.28375416074,0.035725532972,0.170183766674,0.666132238035,0.726157921537,-0.229848260824,-0.689747357888,0.686599125606
0.947873753133,-0.194251080205,-0.252590312484,0.167106934373,0.977980848858,-0.125014926114,0.271312772656,0.0762887744415,0.959463080211
