"x","y","z"
0.0583749141518,-0.912215175498,0.405531556096
0.64457222813,-0.674167763413,0.360589059038
-0.828353367252,0.332643709065,0.450753659754
-0.00620643763817,-0.999024800189,-0.0437141709243
0.904856495391,0.333590662626,0.264484390007
-0.791276790018,-0.302607555842,0.531328249509
0.592096273762,0.194888338079,-0.781946633907
-0.774571393242,0.139460522698,0.616919702538
0.724992502846,0.662792594153,-0.187328182483
0.614853633955,0.397788786358,0.680969228571
-0.0678651506235,0.942321291483,-0.327757387329
0.741479210212,0.390089405045,-0.545929333243
-0.841547422965,-0.533809327528,0.0827377588818
0.504031706623,0.609998757498,0.611435650391
0.804823376806,-0.231605914877,0.546459543188
0.980468516389,-0.117237189309,0.157914311616
-0.869925477309,0.492060953669,0.0332517939987
-0.367775244869,-0.899217951722,0.236956630131
-0.908067820382,-0.371129410245,-0.194102535888
-0.786457259081,-0.567504296731,-0.243770081903
-0.477164405148,0.538570143495,0.694446780535
-0.102731616971,-0.991170841803,0.0838246815353
0.912443077421,0.366741826403,0.181516013709
-0.817082726106,-0.505356141003,-0.27747250215
