"x","y","z"
0.902117834912,0.134840596212,0.409879769624
0.950975250076,-0.261195165861,0.165599393337
0.992463123374,0.073440833276,-0.0980988927104
0.62570289067,-0.775720043419,-0.0821845900757
0.982186453736,0.140300404674,-0.125002266161
0.891556195604,-0.452054599798,-0.0278242498916
0.934245915578,0.345658965274,0.0877749904718
0.997235492488,0.0237806268421,0.0703978288653
0.998894675951,0.0414129870844,0.0222349017682
0.926739324149,-0.306242457832,-0.217646001795
0.948668318751,0.189002705927,-0.253587062268
0.966579439735,-0.253818793417,0.0360583802985
0.969278555022,0.0154987777878,0.245476823064
0.970068967443,-0.199593686398,-0.138306032964
0.458623838301,0.884382315443,0.0867876435544
0.990986325168,0.0904676993695,-0.0988013092011
0.906952927013,-0.306882240271,0.288547532981
0.77496485958,0.615737108881,0.142468519904
0.950507248455,0.301548172588,-0.0748643456079
0.946334177206,0.3223226567,0.0236586142913
0.83459327485,-0.540181734293,0.107971104982
0.862336208857,-0.499940438015,0.0802235709272
0.990910160233,-0.116528538183,0.0672172160714
0.783422680606,-0.471246258544,0.405186213143
0.993315966459,0.099063732946,0.0592432915387
0.930676136531,0.364282073808,0.03377128355
0.935880963363,-0.0320281854146,-0.35085754624
0.997782626525,-0.0663920242126,0.00468287579971
0.707755735497,0.696355084643,0.119043752307
0.978933699473,0.20216217545,0.0286228379597
0.85670272752,-0.514251072988,-0.0400783057352
0.953401798286,0.299069561668,0.0397794960867
0.927576711985,-0.269039408515,-0.259266735331
0.815440622086,-0.578839994669,-0.000923267978153
0.956693859932,0.263538848157,0.123629017144
0.984683826367,0.172027092369,-0.0283626794013
0.955138886424,-0.0698289076531,0.287808323884
0.907314007884,-0.416352157104,-0.0585847452142
0.86860954586,-0.114421972777,-0.482104831948
0.963567780087,0.188792109558,-0.189458894081
0.969441658474,-0.231636086554,0.0807935283355
0.994612761718,-0.0980320035552,-0.0336924398994
0.943732340248,0.207428413592,-0.257570812019
0.863309153198,0.502421082401,0.0476483154317
0.931088073245,0.246909059611,0.268534757792
0.992392833015,0.107996837138,0.0591028607564
0.767691772607,-0.273363430461,0.579587592308
0.97612536538,0.128164761872,-0.175365517925
0.84792711332,0.326066617842,0.41797149571
0.567444347915,0.69744241314,-0.437699660011
0.852254001525,0.434498213573,-0.291332145989
0.879345510055,-0.475377686508,0.0277043158357
0.886649483121,-0.167091004952,0.431199826235
0.767156633988,-0.392161119469,0.50762225651
