"x","y","z"
-0.0834142797781,0.66451258437,0.742606950643
0.91628163946,0.218478047869,0.335701206116
0.392211573712,0.119522466366,0.912077004139
0.272615843335,0.552469603372,0.78769152548
0.752640042714,0.148380357549,0.641495312217
0.757150270807,-0.0666095259275,0.649835855022
0.292506836402,0.573800129634,0.764979190495
0.723592291933,0.198381634507,0.661104320168
0.254495952622,0.162690593727,0.953290921394
0.792451124622,0.447834096671,0.414084335546
0.650397810564,0.476264264714,0.591738994972
0.429487634411,0.000462634246814,0.903072620478
0.538613466137,0.201130411134,0.818194409546
0.5982757084,0.321605675328,0.733918228644
0.498424702139,-0.276103891613,0.821790397446
0.406130356486,0.730420750555,0.549129912407
0.516147449484,0.324886845907,0.79248996697
0.499786960776,-0.173685900128,0.848555361738
0.553993734553,0.182010335451,0.812381178921
0.81048761305,0.0649401050073,0.582144837523
0.193635779229,0.551401581971,0.81145639464
0.402133855791,0.745190393913,0.531958305554
0.586765495877,0.32444085249,0.741919393252
0.624658037055,0.400019967698,0.670661138121
0.427616450361,0.221136426417,0.876494639055
0.451087359264,0.797726414827,0.400190906193
0.429278254147,0.290364097612,0.855224456698
0.608642551683,0.539000559426,0.582265095312
0.66254650789,0.438046542129,0.607574976288
0.489311706026,0.442188426271,0.751693720885
0.570854785055,0.459877615327,0.6801745315
-0.0123671989906,0.142971632898,0.989649516029
0.141950898756,0.374169137061,0.916431884656
0.612422298953,0.407711422511,0.677281568994
0.756202746344,0.241341372651,0.608203706227
0.273482995569,0.7156298468,0.642713757051
0.542194581191,0.540523283721,0.643319217716
0.742728533925,0.419916794763,0.521559402532
0.419276128472,0.523635769172,0.74162868697
0.851222072373,0.513320318244,0.109193563838
0.797335136364,0.0454426456669,0.60182360063
0.591205725646,0.557548006733,0.582765827886
0.394178785319,0.603887806206,0.69277889887
0.661074074735,0.356561371943,0.660185622194
0.663344192056,0.464431330773,0.586752095746
0.430150804176,0.0636414514562,0.90051099456
0.29496606866,0.291580810187,0.909931672968
0.434851491506,0.373365641955,0.819452425552
0.456503933657,0.498349332879,0.73705637571
0.687238511625,0.413736593164,0.597097361924
0.674722455717,0.328857219661,0.660759061102
0.550676413807,0.0902711941544,0.829823233455
0.556444331354,0.579389575384,0.595548004816
0.666486613148,0.649189494433,0.366535939319
0.567340621599,0.556461514024,0.607021583219
0.379387076882,0.429004285136,0.819768729112
0.365811031822,0.393902650553,0.843221792226
0.257188567892,0.861679383925,0.437450202726
0.651098910454,0.529202277189,0.544072751224
0.827476810467,-0.101356818955,0.552276129659
0.404995205554,0.194287361965,0.893437913041
0.68830934876,0.532560346339,0.492554279159
0.663617488536,0.350783006648,0.660729226807
0.159230016204,0.339198336228,0.927140922751
0.698730563157,0.544128252516,0.464435189154
0.754112653608,0.451984465609,0.476470511696
0.552563772711,-0.00925111963835,0.833419278559
0.577700173674,0.324748352949,0.748866487829
0.849735934089,-0.0238665779893,0.526668044192
0.479820800083,0.623555243786,0.617212165915
0.139089359752,0.572583685473,0.807961678011
0.344661041423,0.539155270019,0.768453226512
0.627298193855,0.516502985583,0.582856450483
0.531388477805,0.217251442516,0.818796736914
0.357635389469,0.243418368012,0.901578851967
0.261652861978,0.512601572498,0.817788119069
0.560570995337,-0.00308303578907,0.828100630405
0.475040110481,0.3986280346,0.784495113729
0.108598346787,0.254687333853,0.960906218655
0.897459686066,0.155750765074,0.412683669491
0.616335083153,0.39365668247,0.682030411068
0.441707070668,0.559163992049,0.70159140083
0.473238493035,0.559369918351,0.680551704982
0.225093913015,0.6167826791,0.754262459019
